label,text,Fake Authority Claim,Threat Language,Payment Pressure,Remote Access Request,OTP Request,Isolation Tactics
normal,Congratulations your awarded either a years supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,0,0,0,0,0,0
normal,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",0,0,0,0,0,0
scam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,0,0,0,0,0,1
scam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap.,0,0,0,0,0,0
scam,What do you want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,0,0,0,0,0,0
normal,"Well am officially in a philosophical hole, so if you wanna call am at home ready to be saved!",0,0,0,0,0,0
normal,Its going good...no problem..but still need little experience to understand american customer voice...,0,0,0,0,0,0
normal,I'll text you when I drop off,0,0,0,0,0,0
normal,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,0,0,0,0,0,0
normal,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,0,0,0,0,0,0
scam,"Shop till you Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",0,0,0,0,0,0
normal,Are you in castor? You need to see something,0,0,0,0,0,0
scam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,0,0,0,0,0,0
scam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,0,0,0,0,0,0
normal,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",0,0,0,0,0,0
normal,I love to give massages. I use lots of baby oil... What is your fave position?,0,0,0,0,0,0
normal,Dude we should go sup again,0,0,0,0,0,0
normal,Yoyyooo you know how to change permissions for a drive in mac. My usb flash drive,0,0,0,0,0,0
normal,Gibbs unsold.mike hussey,0,0,0,0,0,0
normal,I like to talk pa but am not able to. I dont know y.,0,0,0,0,0,0
normal,Y dun cut too short leh. you done like ah? She failed. She's quite sad.,0,0,0,0,0,0
normal,You unbelievable faglord,0,0,0,0,0,0
normal,Wife.how she knew the time of murder exactly,0,0,0,0,0,0
normal,Why do you ask princess?,0,0,0,0,0,0
normal,I am great princess! What are you thinking about me? :),0,0,0,0,0,0
normal,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,0,0,0,0,0,0
normal,It's ok i know you are busy but i'm really too bored so i messsge you. I  do you know what colour she choose for me one.,0,0,0,0,0,0
normal,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,0,0,0,0,0,0
normal,"Superb Thought- ""Be grateful that you dont have everything you want. That means you still have an opportunity to be happier tomorrow than you are today."":-)",0,0,0,0,0,0
normal,Hope you are having a good week. Just checking in,0,0,0,0,0,0
normal,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",0,0,0,0,0,0
normal,"Thursday night? Yeah, sure thing, we'll work it out then",0,0,0,0,0,0
scam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney.",0,0,0,0,0,0
normal,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,0,0,0,0,0,0
normal,How is it possible to teach you. And where.,0,0,0,0,0,0
normal,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",0,0,0,0,0,0
normal,Lovely smell on this bus and it ain't tobacco...,0,0,0,0,0,0
normal,"We're all getting worried over here, derek and taylor have already assumed the worst",0,0,0,0,0,0
normal,Hey what's up charles sorry about the late reply.,0,0,0,0,0,0
normal,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,0,0,0,0,0,0
normal,WHITE FUDGE OREOS ARE IN STORES,0,0,0,0,0,0
normal,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,0,0,0,0,0,0
normal,I am sorry it hurt you.,0,0,0,0,0,0
normal,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,0,0,0,0,0,0
normal,Ok lor but not too early. Me still having project meeting now.,0,0,0,0,0,0
normal,"Call me, i am waiting for your call.",0,0,0,0,0,0
normal,I could ask carlos if we could get more if anybody else can chip in,0,0,0,0,0,0
normal,Was actually about to send you a reminder today. Have a wonderful weekend,0,0,0,0,0,0
normal,"When people see my messages, They think I am addicted to messaging... They are wrong, Because They don\'t know that I am addicted to my sweet Friends..!! BSLVYL",0,0,0,0,0,0
normal,Hey you gave them your photo when you registered for driving ah? Tomorraw wanna meet at yck?,0,0,0,0,0,0
normal,Dont talk to him ever ok its my word.,0,0,0,0,0,0
normal,When you wana see it then,0,0,0,0,0,0
normal,On ma way to school. Can you please send me ashley's number,0,0,0,0,0,0
normal,It shall be fine. I have available now. Will hollalater,0,1,0,0,0,0
normal,She went to attend another two rounds today..but still did't reach home..,0,0,0,0,0,0
normal,Actually i deleted my old website..now i am blogging at magicalsongs.blogspot.com,0,0,0,0,0,0
normal,"oK, wait chikku will send after  &lt;#&gt; mins",0,0,0,0,0,0
normal,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,0,0,0,0,0,0
normal,K:)i will give my kvb acc details:),0,0,0,0,0,0
normal,Oh all have to come ah?,0,0,0,0,0,0
normal,I'm really sorry i won't b able to do this friday.hope you can find an alternative.hope your term's going ok.,0,0,0,0,0,0
normal,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,0,0,0,0,0,0
normal,So do you have samus shoulders yet,0,0,0,0,0,0
normal,What time you think you'll have it? Need to know when I should be near campus,0,0,0,0,0,0
scam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection.",0,0,0,0,0,0
normal,Then dun wear jeans lor...,0,0,0,0,0,0
normal,"Since when, which side, any fever, any vomitin.",0,0,0,0,0,0
normal,ok.are you in college?,0,0,0,0,0,0
normal,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,0,0,0,0,0,0
normal,No we sell it all so we'll have tons if coins. Then sell our coins to someone through paypal. Voila! Money back in life pockets:),0,0,0,0,0,0
normal,They are doing it to lots of places. Only hospitals and medical places are safe.,0,0,0,0,0,0
scam,How about getting in touch with folks waiting for company? Just text back your NAME and AGE to opt in! Enjoy the community (150p/SMS),0,0,0,0,0,0
normal,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0,0,0,0,0,0
normal,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",0,0,0,0,0,0
normal,I cant wait to see you! How were the photos were useful? :),0,0,0,0,0,0
scam,your cash-balance is currently 500 pounds - to maximize your cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0,0,0,0,0,0
normal,Hey i booked the cab on saturday already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,0,0,0,0,0,0
normal,Check in your beloved dict,0,0,0,0,0,0
normal,Is that what time you want me to come?,0,0,0,0,0,0
normal,"Awesome, lemme know whenever you're around.",0,0,0,0,0,0
normal,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",0,0,0,0,0,0
normal,Also remember to get dobby's bowl from your car,0,0,0,0,0,0
scam,Filthy stories and GIRLS waiting for your,0,0,0,0,0,0
normal,Sorry i now then see you message Yar lor so poor thing... But only for one night... Tomarrow you'll have a brand new room to sleep in...,0,0,0,0,0,0
normal,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0,0,0,0,0,0
normal,Welp apparently he retired,0,0,0,0,0,0
normal,My sort code is  and account number is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0,0,0,0,0,0
normal,you sure you can't take any sick time?,0,0,0,0,0,0
scam,URGENT! We are trying to contact you. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,0,0,0,0,0,0
normal,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0,0,0,0,0,0
normal,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,0,0,0,0,0,0
normal,Are you this much buzy,0,0,0,0,0,0
normal,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0,0,0,0,0,0
normal,I am not sure about night menu. . . I know only about noon menu,0,0,0,0,0,0
normal,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0,0,0,0,0,0
normal,Are you willing to go for aptitude class.,0,0,0,0,0,0
normal,"It won't be until 2.15 as trying to sort house out, is that ok?",0,0,0,0,0,0
normal,"Yar lor he want to go see horse racing today mah, so eat earlier lor. I ate chicken rice.",0,0,0,0,0,0
normal,"Haha awesome, omw back now then",0,0,0,0,0,0
normal,Yup i think so untill a shop closes lor.,0,0,0,0,0,0
scam,what is your  bank account number?,0,0,1,0,0,0
normal,Eh you send wrongly lar...,0,0,0,0,0,0
normal,Hey no I ad a crap nite was borin without ya to boggy with me you boring biatch! Thanks but you wait till nxet time i will have ya,0,0,0,0,0,0
normal,Ok i shall talk to him,0,0,0,0,0,0
normal,Don't hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0,0,0,0,0,0
normal,Hey you can pay. With salary de. Only  &lt;#&gt; .,0,0,0,0,0,0
normal,Another month. I need chocolate weed and alcohol.,0,0,0,0,0,0
normal,If he started searching he will get job in few days.he have great potential and talent.,0,0,0,0,0,0
normal,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,0,0,0,0,0,0
normal,Yo guess what I just dropped,0,0,0,0,0,0
normal,Carlos says he'll be at mu in  &lt;#&gt;  minutes,0,0,0,0,0,0
normal,I'm in office now . I will call you  &lt;#&gt;  min:),0,0,0,0,0,0
normal,"I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0,0,0,0,0,0
normal,Hi i am having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,0,0,0,0,0,0
normal,"Up to you, you want come then come lor... But i did not see any stripes skirt...",0,0,0,0,0,0
normal,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0,0,0,0,0,0
normal,"I can't, I don't have her number!",0,0,0,0,0,0
normal,Change again... It's a one next to escalator...,0,0,0,0,0,0
normal,Yet understand i'm in class can you not run water on it to make it ok. Please now.,0,0,0,0,0,0
normal,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,0,0,0,0,0,0
normal,Then you wait for me at bus stop aft ur lect lar. If i did not see then i go get my car then come back n pick you.,0,0,0,0,0,0
normal,"Aight will do, thanks again for comin out",0,0,0,0,0,0
normal,No..but heard about..,0,0,0,0,0,0
scam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,0,0,0,0,0,0
normal,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,0,0,0,0,0
normal,&lt;#&gt;  am I think? Should say on syllabus,0,0,0,0,0,0
normal,Umma. Did she say anything.,0,0,0,0,0,0
normal,Give me a second to think about it.,0,0,0,0,0,0
scam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract.,0,0,0,0,0,0
normal,I don't quite know what to do. I still can't get hold of anyone. I could pick you up bout 7.30pm and we can see if they're in the pub?.,0,0,0,0,0,0
normal,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.please do keep in touch at  &lt;EMAIL&gt; ,kerala",0,0,0,0,0,0
normal,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am.,0,0,0,0,0,0
normal,"I just got home babe, are you still awake ?",0,0,0,0,0,0
normal,I do not they close oredi not... you have ma fan...,0,0,0,0,0,0
normal,Just buy a pizza. Meat lovers or supreme. you get to pick.,0,0,0,0,0,0
normal,"Ya, told..she was asking whats matter?",0,0,0,0,0,0
normal,"Dear,regret i could not pick call.drove down from ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",0,0,0,0,0,0
scam,FREE for 1st week! No1 Nokia tone for your mobile every week just text NOKIA to 8007 Get txting and tell your mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0,0,0,0,0,0
normal,Shall i send that exe to your mail id.,0,0,0,0,0,0
normal,Nope watching tv at home... Not going out. V bored...,0,0,0,0,0,0
normal,Don't know..wait i will check it.,0,0,0,0,0,0
normal,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",0,0,0,0,0,0
normal,We still on for tonight?,0,0,0,0,0,0
normal,May i call You later Please.,0,0,0,0,0,0
normal,Hasn't that been the pattern recently crap weekends?,0,0,0,0,0,0
